Transaction_ID,Customer_ID,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Purchase_Date,Customer_City,Payment_Method,Customer_Age,Customer_Gender
T0540,C0353,Beauty,Perfume,7,25000,175000,2025-04-16,Islamabad,Online Payment,41.0,Male
T0541,C0217,Clothing,Shoes,5,2500,12500,2025-10-02,Peshawar,Debit Card,57.0,Female
T0542,C0402,Sports,Dumbbell,4,5000,20000,2025-10-10,Peshawar,Online Payment,29.0,Female
T0543,C0177,Beauty,Shampoo,5,2500,12500,2025-10-23,Faisalabad,Online Payment,65.0,Male
T0544,C0487,Sports,Football,4,5000,20000,2025-12-25,Lahore,Cash,31.0,Female
T0545,C0003,Grocery,Rice,3,5000,15000,2025-11-22,Karachi,Credit Card,48.0,Female
T0546,C0041,Electronics,Laptop,5,1000,5000,2025-07-09,Peshawar,Cash,64.0,Female
T0547,C0328,Furniture,Sofa,1,50000,50000,2025-03-31,Multan,Online Payment,18.0,Male
T0548,C0262,Sports,Yoga Mat,4,500,2000,2025-11-03,Peshawar,EasyPaisa,32.0,Male
T0549,C0001,Sports,Football,6,1000,6000,2025-12-02,Lahore,Cash,35.0,Female
T0550,C0266,Grocery,Coffee,7,10000,70000,2025-04-13,Karachi,EasyPaisa,63.0,Male
T0551,C0116,Electronics,Headphones,6,2500,15000,2025-05-22,Peshawar,Credit Card,47.0,Female
T0552,C0260,Beauty,Perfume,5,1000,5000,2025-07-28,Karachi,JazzCash,22.0,Female
T0553,C0129,Grocery,Rice,5,10000,50000,2025-10-22,Faisalabad,Online Payment,42.0,Female
T0554,C0460,Clothing,Jacket,8,25000,200000,2025-08-24,Peshawar,Cash,48.0,Male
T0555,C0347,Grocery,Rice,7,25000,175000,2025-04-23,Faisalabad,Credit Card,38.0,Female
T0556,C0048,Grocery,Rice,5,1000,5000,2025-05-28,Multan,EasyPaisa,65.0,Female
T0557,C0112,Electronics,Mobile Phone,8,2500,20000,2025-07-01,Peshawar,Debit Card,29.0,Male
T0558,C0447,Furniture,Table,4,25000,100000,2025-05-04,Islamabad,Credit Card,32.0,Male
T0559,C0062,Clothing,Jacket,3,50000,150000,2025-02-24,Karachi,EasyPaisa,60.0,Female
T0560,C0191,Beauty,Perfume,1,50000,50000,2025-09-04,Peshawar,Debit Card,49.0,Female
T0561,C0385,Furniture,Table,5,5000,25000,2025-04-24,Peshawar,Credit Card,21.0,Female
T0562,C0398,Furniture,Chair,6,5000,30000,2025-12-18,Lahore,Online Payment,25.0,Female
T0563,C0195,Grocery,Rice,1,25000,25000,2025-04-18,Peshawar,Cash,38.0,Female
T0564,C0122,Beauty,Makeup,3,10000,30000,2025-05-15,Islamabad,Online Payment,57.0,Female
T0565,C0215,Grocery,Oil,8,5000,40000,2025-04-18,Faisalabad,Debit Card,41.0,Female
T0566,C0295,Grocery,Coffee,3,10000,30000,2025-03-09,Faisalabad,Credit Card,24.0,Female
T0567,C0410,Clothing,Shoes,7,1000,7000,2025-03-16,Faisalabad,Credit Card,48.0,Male
T0568,C0265,Clothing,Shoes,8,1000,8000,2025-11-19,Peshawar,EasyPaisa,38.0,Female
T0569,C0354,Grocery,Snacks,1,5000,5000,2025-02-20,Lahore,Cash,31.0,Female
T0570,C0134,Furniture,Chair,8,25000,200000,2025-06-21,Islamabad,Debit Card,53.0,Female
T0571,C0445,Grocery,Rice,7,500,3500,2025-06-29,Faisalabad,JazzCash,30.0,Male
T0572,C0250,Grocery,Snacks,6,25000,150000,2025-09-19,Faisalabad,Online Payment,23.0,Female
T0573,C0445,Beauty,Makeup,8,25000,200000,2025-03-16,Lahore,EasyPaisa,39.0,Female
T0574,C0176,Sports,Dumbbell,2,500,1000,2025-03-24,Lahore,Debit Card,38.0,Female
T0575,C0400,Sports,Yoga Mat,7,2500,17500,2025-08-16,Islamabad,EasyPaisa,55.0,Female
T0576,C0065,Furniture,Table,3,50000,150000,2025-01-12,Faisalabad,Credit Card,60.0,Female
T0577,C0053,Sports,Football,4,1000,4000,2025-07-23,Karachi,Cash,48.0,Male
T0578,C0317,Electronics,Smart Watch,2,500,1000,2025-05-15,Lahore,Cash,59.0,Female
T0579,C0227,Grocery,Oil,4,25000,100000,2025-05-26,Faisalabad,Credit Card,26.0,Male
T0580,C0443,Electronics,Laptop,6,50000,300000,2025-06-16,Multan,Online Payment,52.0,Female
T0581,C0091,Beauty,Shampoo,3,25000,75000,2025-10-04,Peshawar,JazzCash,47.0,Female
T0582,C0117,Beauty,Makeup,6,5000,30000,2025-10-04,Karachi,Online Payment,37.0,Female
T0583,C0001,Furniture,Sofa,3,2500,7500,2025-01-06,Peshawar,Credit Card,40.0,Female
T0584,C0154,Furniture,Chair,8,50000,400000,2025-09-02,Karachi,Online Payment,36.0,Male
T0585,C0224,Electronics,Headphones,4,5000,20000,2025-10-15,Multan,Credit Card,28.0,Female
T0586,C0321,Furniture,Table,5,500,2500,2025-08-05,Lahore,JazzCash,57.0,Female
T0587,C0094,Grocery,Snacks,7,1000,7000,2025-02-05,Lahore,Debit Card,25.0,Female
T0588,C0252,Beauty,Shampoo,5,25000,125000,2025-11-15,Lahore,Debit Card,19.0,Male
T0589,C0138,Electronics,Laptop,3,500,1500,2025-05-25,Lahore,EasyPaisa,46.0,Male
T0590,C0112,Clothing,Shirt,3,500,1500,2025-09-10,Islamabad,Online Payment,37.0,Female
T0591,C0432,Grocery,Coffee,1,2500,2500,2025-02-11,Lahore,Cash,35.0,Female
T0592,C0419,Electronics,Smart Watch,3,1000,3000,2025-05-09,Multan,Cash,25.0,Male
T0593,C0102,Furniture,Bed,4,25000,100000,2025-01-18,Multan,EasyPaisa,24.0,Male
T0594,C0323,Furniture,Bed,5,2500,12500,2025-03-23,Faisalabad,Cash,65.0,Male
T0595,C0455,Grocery,Coffee,5,1000,5000,2025-07-04,Karachi,EasyPaisa,31.0,Male
T0596,C0407,Clothing,Shoes,6,500,3000,2025-03-27,Islamabad,,25.0,Female
T0597,C0244,Clothing,Shirt,1,10000,10000,2025-12-20,Faisalabad,JazzCash,27.0,Female
T0598,C0352,Electronics,Mobile Phone,3,5000,15000,2025-02-16,Peshawar,Debit Card,58.0,Male
T0599,C0406,Electronics,Headphones,3,25000,75000,2025-10-02,Karachi,Credit Card,49.0,Male
T0600,C0011,Grocery,Snacks,8,25000,200000,2025-04-09,Faisalabad,Online Payment,40.0,Male
T0601,C0287,Grocery,Rice,8,25000,200000,2025-08-13,Islamabad,JazzCash,62.0,Female
T0602,C0141,Clothing,Jeans,6,2500,15000,2025-08-28,Peshawar,JazzCash,28.0,Male
T0603,C0278,Beauty,Skin Care,8,2500,20000,2025-05-15,Islamabad,Online Payment,18.0,Female
T0604,C0398,Sports,Cricket Bat,1,10000,10000,2025-07-06,Peshawar,Credit Card,38.0,Male
T0605,C0255,Sports,Dumbbell,4,10000,40000,2025-12-16,Peshawar,Credit Card,57.0,Female
T0606,C0268,Grocery,Coffee,6,500,3000,2025-02-19,Faisalabad,Cash,20.0,Male
T0607,C0099,Clothing,Shirt,4,500,2000,2025-09-06,Karachi,Cash,54.0,Female
T0608,C0114,Sports,Dumbbell,5,500,2500,2025-07-07,Peshawar,EasyPaisa,22.0,Male
T0609,C0032,Clothing,Shoes,2,5000,10000,2025-11-24,Islamabad,JazzCash,65.0,Female
T0610,C0376,Grocery,Rice,5,10000,50000,2025-01-21,Karachi,Debit Card,22.0,Male
T0611,C0273,Beauty,Perfume,2,25000,50000,2025-04-29,Multan,Credit Card,30.0,Male
T0612,C0393,Beauty,Skin Care,7,25000,175000,2025-02-24,Faisalabad,JazzCash,40.0,Female
T0613,C0282,Sports,Dumbbell,2,1000,2000,2025-04-03,Multan,JazzCash,39.0,Male
T0614,C0167,Beauty,Shampoo,6,2500,15000,2025-10-09,Islamabad,Online Payment,58.0,Female
T0615,C0110,Sports,Yoga Mat,4,10000,40000,2025-10-07,Multan,JazzCash,65.0,Female
T0616,C0372,Grocery,Coffee,8,5000,40000,2025-01-01,Karachi,Debit Card,56.0,Male
T0617,C0114,Beauty,Skin Care,5,500,2500,2025-06-03,Lahore,Debit Card,19.0,Female
T0618,C0183,Beauty,Skin Care,2,500,1000,2025-08-24,Lahore,Credit Card,34.0,Female
T0619,C0048,Beauty,Skin Care,4,2500,10000,2025-06-03,Peshawar,Online Payment,54.0,Male
T0620,C0089,Sports,Football,6,50000,300000,2025-09-05,Multan,EasyPaisa,62.0,Male
T0621,C0196,Beauty,Makeup,1,25000,25000,2025-10-23,Karachi,Cash,39.0,Female
T0622,C0383,Furniture,Bed,2,50000,100000,2025-04-27,Faisalabad,JazzCash,18.0,Female
T0623,C0290,Electronics,Headphones,1,2500,2500,2025-10-04,Lahore,Debit Card,50.0,Male
T0624,C0295,Clothing,Shirt,7,5000,35000,2025-11-01,Peshawar,Cash,32.0,Female
T0625,C0043,Grocery,Coffee,3,1000,3000,2025-06-22,Multan,JazzCash,65.0,Male
T0626,C0257,Beauty,Shampoo,5,500,2500,2025-07-24,Multan,EasyPaisa,26.0,Male
T0627,C0293,Furniture,Table,8,5000,40000,2025-11-30,Lahore,JazzCash,57.0,Male
T0628,C0166,Clothing,Shirt,5,50000,250000,2025-08-09,Faisalabad,JazzCash,23.0,Male
T0629,C0098,Sports,Dumbbell,7,2500,17500,2025-06-28,Islamabad,Debit Card,56.0,Male
T0630,C0320,Grocery,Oil,6,10000,60000,2025-08-15,Lahore,Online Payment,20.0,Male
T0631,C0058,Clothing,Jacket,3,50000,150000,2025-02-13,Faisalabad,Cash,33.0,Male
T0632,C0157,Grocery,Rice,6,25000,150000,2025-02-26,Multan,Online Payment,19.0,Female
T0633,C0385,Clothing,Jeans,4,10000,40000,2025-09-25,Islamabad,JazzCash,48.0,Male
T0634,C0270,Sports,Football,7,10000,70000,2025-12-06,Karachi,Debit Card,28.0,Male
T0635,C0336,Grocery,Oil,5,500,2500,2025-08-27,Karachi,Cash,42.0,Female
T0636,C0445,Sports,Yoga Mat,2,500,1000,2025-05-30,Faisalabad,Online Payment,32.0,Female
T0637,C0273,Beauty,Perfume,6,5000,30000,2025-11-02,Karachi,Credit Card,30.0,Female
T0638,C0157,Beauty,Perfume,1,1000,1000,2025-09-29,Islamabad,Online Payment,43.0,Male
T0639,C0155,Electronics,Headphones,6,2500,15000,2025-11-17,Lahore,JazzCash,35.0,Male
T0640,C0484,Sports,Yoga Mat,7,50000,350000,2025-01-16,Peshawar,Debit Card,32.0,Male
T0641,C0267,Grocery,Coffee,3,500,1500,2025-07-15,Faisalabad,JazzCash,58.0,Male
T0642,C0466,Furniture,Table,3,5000,15000,2025-06-09,Peshawar,Debit Card,46.0,Male
T0643,C0159,Clothing,Jeans,4,50000,200000,2025-03-12,Faisalabad,EasyPaisa,51.0,Male
T0644,C0286,Furniture,Table,3,2500,7500,2025-02-04,Peshawar,EasyPaisa,,Male
T0645,C0451,Grocery,Oil,1,50000,50000,2025-06-13,Multan,,37.0,Female
T0646,C0055,Sports,Yoga Mat,3,50000,150000,2025-04-07,Lahore,Credit Card,19.0,Female
T0647,C0014,Beauty,Skin Care,4,1000,4000,2025-12-18,Islamabad,Cash,62.0,Female
T0648,C0252,Clothing,Shoes,6,1000,6000,2025-07-18,Multan,Credit Card,28.0,Male
T0649,C0474,Clothing,Shirt,7,50000,350000,2025-01-08,Islamabad,Online Payment,32.0,Male
T0650,C0251,Clothing,Shirt,3,5000,15000,2025-11-12,Faisalabad,Debit Card,47.0,Male
T0651,C0369,Furniture,Bed,1,10000,10000,2025-07-14,Islamabad,Online Payment,57.0,Male
T0652,C0450,Beauty,Perfume,8,5000,40000,2025-01-22,Lahore,JazzCash,52.0,Female
T0653,C0493,Sports,Football,7,10000,70000,2025-11-19,Karachi,Credit Card,36.0,Female
T0654,C0217,Furniture,Sofa,5,5000,25000,2025-03-27,Islamabad,JazzCash,21.0,Male
T0655,C0058,Furniture,Bed,2,25000,50000,2025-09-14,Lahore,JazzCash,62.0,Male
T0656,C0092,Furniture,Bed,6,5000,30000,2025-01-13,Multan,JazzCash,,Male
T0657,C0333,Furniture,Chair,5,2500,12500,2025-12-21,Faisalabad,Credit Card,63.0,Male
T0658,C0044,Electronics,Laptop,8,25000,200000,2025-07-05,Peshawar,,42.0,Male
T0659,C0468,Furniture,Bed,1,50000,50000,2025-03-29,Islamabad,JazzCash,60.0,Male
T0660,C0027,Clothing,Jeans,3,50000,150000,2025-12-31,Multan,Debit Card,37.0,Female
T0661,C0002,Grocery,Oil,2,1000,2000,2025-04-14,Peshawar,Debit Card,18.0,Female
T0662,C0122,Furniture,Bed,1,10000,10000,2025-09-10,Lahore,JazzCash,60.0,Female
T0663,C0308,Furniture,Bed,8,500,4000,2025-11-04,Karachi,Credit Card,53.0,Female
T0664,C0029,Beauty,Skin Care,1,1000,1000,2025-03-17,Faisalabad,Debit Card,20.0,Male
T0665,C0056,Electronics,Headphones,6,500,3000,2025-01-26,Multan,Credit Card,28.0,Female
T0666,C0185,Beauty,Skin Care,8,25000,200000,2025-10-24,Karachi,Cash,37.0,Female
T0667,C0432,Grocery,Coffee,2,50000,100000,2025-08-07,Peshawar,Cash,36.0,Female
T0668,C0212,Clothing,Shirt,5,2500,12500,2025-09-27,Peshawar,Credit Card,62.0,Male
T0669,C0271,Beauty,Perfume,2,10000,20000,2025-11-19,Karachi,Online Payment,64.0,Female
T0670,C0320,Furniture,Sofa,5,10000,50000,2025-10-22,Islamabad,Credit Card,57.0,Female
T0671,C0453,Beauty,Shampoo,8,50000,400000,2025-04-03,Peshawar,Credit Card,63.0,Female
T0672,C0321,Clothing,Shirt,2,500,1000,2025-08-27,Karachi,EasyPaisa,31.0,Female
T0673,C0413,Furniture,Chair,6,2500,15000,2025-10-14,Faisalabad,Credit Card,18.0,Male
T0674,C0158,Sports,Yoga Mat,5,50000,250000,2025-02-04,Islamabad,JazzCash,53.0,Female
T0675,C0371,Electronics,Laptop,6,2500,15000,2025-07-22,Peshawar,JazzCash,19.0,Male
T0676,C0470,Clothing,Jacket,6,25000,150000,2025-09-03,Multan,Cash,59.0,Male
T0677,C0459,Furniture,Table,8,50000,400000,2025-10-02,Islamabad,Online Payment,44.0,Male
T0678,C0010,Beauty,Makeup,6,10000,60000,2025-10-02,Lahore,JazzCash,61.0,Female
T0679,C0174,Grocery,Rice,3,2500,7500,2025-01-16,Multan,EasyPaisa,52.0,Male
T0680,C0443,Beauty,Shampoo,3,10000,30000,2025-03-01,Islamabad,EasyPaisa,38.0,Male
T0681,C0191,Grocery,Coffee,2,5000,10000,2025-05-02,Multan,Debit Card,31.0,Female
T0682,C0399,Clothing,Shirt,6,50000,300000,2025-01-20,Lahore,Cash,46.0,Male
T0683,C0376,Furniture,Table,4,2500,10000,2025-09-05,Peshawar,Debit Card,38.0,Male
T0684,C0236,Electronics,Mobile Phone,4,25000,100000,2025-01-19,Multan,EasyPaisa,51.0,Male
T0685,C0447,Electronics,Headphones,1,25000,25000,2025-11-01,Karachi,Debit Card,47.0,Male
T0686,C0328,Electronics,Headphones,1,10000,10000,2025-06-09,Lahore,Debit Card,30.0,Male
T0687,C0344,Grocery,Snacks,6,50000,300000,2025-08-14,Karachi,Debit Card,27.0,Male
T0688,C0264,Grocery,Rice,1,10000,10000,2025-10-14,Karachi,Credit Card,52.0,Female
T0689,C0412,Beauty,Makeup,5,1000,5000,2025-12-27,Islamabad,JazzCash,33.0,Male
T0690,C0026,Electronics,Headphones,6,10000,60000,2025-08-16,Lahore,Cash,48.0,Male
T0691,C0201,Electronics,Smart Watch,1,500,500,2025-08-07,Lahore,EasyPaisa,56.0,Female
T0692,C0366,Beauty,Makeup,5,2500,12500,2025-04-12,Faisalabad,JazzCash,23.0,Female
T0693,C0240,Beauty,Skin Care,2,50000,100000,2025-12-24,Karachi,Online Payment,37.0,Female
T0694,C0133,Furniture,Table,4,1000,4000,2025-11-12,Islamabad,Online Payment,29.0,Female
T0695,C0244,Grocery,Coffee,8,500,4000,2025-02-03,Karachi,Debit Card,48.0,Female
T0696,C0066,Clothing,Jacket,6,10000,60000,2025-10-22,Peshawar,Cash,43.0,Male
T0697,C0206,Grocery,Rice,5,10000,50000,2025-08-25,Peshawar,Online Payment,33.0,Male
T0698,C0175,Beauty,Skin Care,8,5000,40000,2025-02-03,Lahore,EasyPaisa,55.0,Female
T0699,C0343,Furniture,Sofa,4,1000,4000,2025-12-06,Karachi,EasyPaisa,,Female
T0700,C0421,Electronics,Smart Watch,6,10000,60000,2025-02-19,Multan,Credit Card,37.0,Female
T0701,C0331,Electronics,Laptop,7,2500,17500,2025-09-11,Faisalabad,Cash,23.0,Male
T0702,C0232,Clothing,Shirt,3,25000,75000,2025-03-18,Peshawar,Debit Card,42.0,Female
T0703,C0407,Clothing,Jeans,6,2500,15000,2025-10-19,Faisalabad,Debit Card,45.0,Female
T0704,C0437,Electronics,Laptop,7,50000,350000,2025-03-07,Islamabad,Cash,41.0,Male
T0705,C0444,Electronics,Headphones,2,50000,100000,2025-05-25,Karachi,Credit Card,45.0,Female
T0706,C0223,Sports,Yoga Mat,7,5000,35000,2025-07-15,Peshawar,Credit Card,60.0,Male
T0707,C0432,Furniture,Table,4,10000,40000,2025-07-16,Islamabad,Online Payment,27.0,Female
T0708,C0332,Sports,Cricket Bat,3,500,1500,2025-02-06,Karachi,Credit Card,64.0,Female
T0709,C0329,Sports,Dumbbell,3,500,1500,2025-03-12,Multan,Online Payment,62.0,Female
T0710,C0283,Beauty,Skin Care,8,10000,80000,2025-08-06,Multan,Online Payment,40.0,Male
T0711,C0434,Clothing,Shoes,1,10000,10000,2025-09-13,Faisalabad,Credit Card,63.0,Female
T0712,C0248,Furniture,Sofa,1,500,500,2025-10-18,Faisalabad,Debit Card,25.0,Female
T0713,C0440,Sports,Football,3,25000,75000,2025-09-27,Islamabad,Online Payment,51.0,Male
T0714,C0380,Beauty,Perfume,4,5000,20000,2025-11-19,Faisalabad,EasyPaisa,22.0,Female
T0715,C0241,Beauty,Perfume,6,10000,60000,2025-01-06,Multan,JazzCash,48.0,Female
T0716,C0019,Furniture,Sofa,5,2500,12500,2025-03-27,Faisalabad,JazzCash,65.0,Female
T0717,C0297,Sports,Yoga Mat,1,25000,25000,2025-08-31,Lahore,JazzCash,21.0,Female
T0718,C0065,Sports,Football,5,5000,25000,2025-02-12,Peshawar,Cash,35.0,Female
T0719,C0008,Clothing,Jacket,5,50000,250000,2025-05-12,Faisalabad,Cash,56.0,Male
T0720,C0134,Beauty,Skin Care,8,2500,20000,2025-03-31,Faisalabad,Credit Card,49.0,Male
T0721,C0305,Beauty,Perfume,6,500,3000,2025-03-16,Lahore,Online Payment,44.0,Female
T0722,C0376,Clothing,Shoes,3,1000,3000,2025-10-23,Islamabad,Cash,59.0,Female
T0723,C0244,Electronics,Laptop,3,5000,15000,2025-07-24,Islamabad,Online Payment,65.0,Male
T0724,C0272,Furniture,Bed,8,2500,20000,2025-03-16,Multan,Cash,36.0,Female
T0725,C0327,Furniture,Sofa,1,500,500,2025-09-30,Islamabad,Online Payment,57.0,Female
T0726,C0131,Grocery,Snacks,5,50000,250000,2025-02-20,Faisalabad,JazzCash,43.0,Female
T0727,C0347,Sports,Cricket Bat,4,10000,40000,2025-06-22,Faisalabad,Credit Card,,Male
T0728,C0051,Sports,Football,2,500,1000,2025-07-30,Peshawar,Cash,61.0,Female
T0729,C0018,Grocery,Oil,5,2500,12500,2025-04-09,Karachi,JazzCash,23.0,Male
T0730,C0045,Beauty,Skin Care,2,25000,50000,2025-03-03,Peshawar,Credit Card,42.0,Male
T0731,C0339,Electronics,Mobile Phone,5,2500,12500,2025-08-28,Karachi,EasyPaisa,47.0,Female
T0732,C0142,Furniture,Sofa,5,1000,5000,2025-02-07,Karachi,Online Payment,42.0,Female
T0733,C0036,Electronics,Headphones,5,1000,5000,2025-08-14,Multan,Credit Card,57.0,Female
T0734,C0394,Clothing,Shoes,2,1000,2000,2025-10-04,Multan,Credit Card,57.0,Male
T0735,C0037,Furniture,Sofa,2,500,1000,2025-02-07,Peshawar,EasyPaisa,34.0,Female
T0736,C0001,Electronics,Smart Watch,3,25000,75000,2025-11-24,Karachi,EasyPaisa,42.0,Female
T0737,C0264,Clothing,Jacket,7,10000,70000,2025-01-02,Faisalabad,Online Payment,48.0,Female
T0738,C0489,Furniture,Chair,4,500,2000,2025-07-16,Faisalabad,Online Payment,25.0,Female
T0739,C0491,Grocery,Snacks,7,500,3500,2025-11-20,Faisalabad,Cash,41.0,Female
T0740,C0091,Electronics,Smart Watch,5,25000,125000,2025-04-14,Peshawar,Cash,42.0,Male
T0741,C0184,Grocery,Coffee,2,25000,50000,2025-12-19,Multan,,58.0,Female
T0742,C0013,Sports,Cricket Bat,3,500,1500,2025-04-09,Faisalabad,JazzCash,33.0,Female
T0743,C0495,Furniture,Chair,5,5000,25000,2025-10-01,Multan,Cash,20.0,Female
T0744,C0109,Electronics,Headphones,1,5000,5000,2025-03-02,Faisalabad,EasyPaisa,51.0,Female
T0745,C0377,Sports,Cricket Bat,4,500,2000,2025-01-19,Lahore,Online Payment,59.0,Male
T0746,C0067,Furniture,Chair,4,25000,100000,2025-11-29,Karachi,Credit Card,58.0,Male
T0747,C0428,Grocery,Rice,8,10000,80000,2025-03-29,Peshawar,Cash,24.0,Male
T0748,C0219,Furniture,Table,2,50000,100000,2025-04-14,Islamabad,EasyPaisa,61.0,Female
T0749,C0392,Grocery,Rice,3,2500,7500,2025-04-20,Karachi,JazzCash,29.0,Female
T0750,C0087,Electronics,Laptop,5,1000,5000,2025-08-01,Faisalabad,Debit Card,53.0,Male
T0751,C0406,Furniture,Table,1,1000,1000,2025-02-21,Faisalabad,JazzCash,42.0,Male
T0752,C0092,Electronics,Smart Watch,2,500,1000,2025-01-04,Karachi,EasyPaisa,59.0,Female
T0753,C0328,Furniture,Bed,3,1000,3000,2025-03-15,Islamabad,JazzCash,46.0,Female
T0754,C0368,Clothing,Jeans,1,10000,10000,2025-04-03,Multan,JazzCash,23.0,Female
T0755,C0099,Grocery,Coffee,1,10000,10000,2025-05-01,Karachi,JazzCash,24.0,Female
T0756,C0338,Beauty,Skin Care,8,50000,400000,2025-11-17,Lahore,Debit Card,21.0,Male
T0757,C0082,Electronics,Mobile Phone,8,5000,40000,2025-04-01,Faisalabad,Cash,21.0,Female
T0758,C0316,Grocery,Oil,7,2500,17500,2025-06-21,Multan,Cash,24.0,Male
T0759,C0249,Beauty,Skin Care,3,50000,150000,2025-01-15,Peshawar,Cash,22.0,Male
T0760,C0383,Sports,Dumbbell,6,5000,30000,2025-04-12,Faisalabad,Debit Card,32.0,Male
T0761,C0446,Grocery,Oil,2,1000,2000,2025-07-31,Lahore,Online Payment,32.0,Male
T0762,C0111,Furniture,Bed,1,5000,5000,2025-03-16,Peshawar,Online Payment,29.0,Female
T0763,C0324,Grocery,Oil,8,25000,200000,2025-04-10,Islamabad,Debit Card,30.0,Female
T0764,C0057,Clothing,Shirt,1,2500,2500,2025-03-11,Multan,Online Payment,44.0,Male
T0765,C0405,Grocery,Oil,5,10000,50000,2025-03-22,Faisalabad,JazzCash,28.0,Male
T0766,C0303,Electronics,Smart Watch,8,50000,400000,2025-04-21,,Online Payment,35.0,Male
T0767,C0223,Sports,Dumbbell,4,1000,4000,2025-06-17,Peshawar,Credit Card,55.0,Male
T0768,C0241,Beauty,Perfume,7,500,3500,2025-01-21,Faisalabad,JazzCash,20.0,Female
T0769,C0421,Beauty,Shampoo,8,50000,400000,2025-12-23,Karachi,Online Payment,49.0,Male
T0770,C0184,Electronics,Laptop,7,1000,7000,2025-03-09,Islamabad,Credit Card,59.0,Male
T0771,C0236,Electronics,Smart Watch,5,1000,5000,2025-12-27,Peshawar,,55.0,Male
T0772,C0208,Furniture,Bed,3,50000,150000,2025-12-27,Lahore,Debit Card,58.0,Female
T0773,C0171,Sports,Football,2,5000,10000,2025-12-20,Peshawar,Cash,36.0,Female
T0774,C0377,Grocery,Oil,2,10000,20000,2025-06-21,Karachi,JazzCash,61.0,Female
T0775,C0317,Electronics,Laptop,7,2500,17500,2025-08-27,Karachi,Debit Card,41.0,Male
T0776,C0123,Sports,Football,4,1000,4000,2025-06-21,Peshawar,Cash,59.0,Female
T0777,C0460,Sports,Cricket Bat,4,2500,10000,2025-06-30,Islamabad,JazzCash,61.0,Female
T0778,C0232,Grocery,Rice,2,2500,5000,2025-06-26,Multan,JazzCash,51.0,Male
T0779,C0410,Furniture,Sofa,8,10000,80000,2025-07-08,Faisalabad,EasyPaisa,22.0,Male
T0780,C0148,Furniture,Chair,2,5000,10000,2025-04-02,Karachi,Cash,28.0,Female
T0781,C0267,Electronics,Mobile Phone,8,1000,8000,2025-04-15,Faisalabad,Cash,36.0,Female
T0782,C0228,Sports,Cricket Bat,8,2500,20000,2025-08-04,Faisalabad,EasyPaisa,,Female
T0783,C0428,Clothing,Shirt,1,50000,50000,2025-04-29,Peshawar,EasyPaisa,39.0,Female
T0784,C0341,Beauty,Makeup,6,5000,30000,2025-10-31,Faisalabad,JazzCash,53.0,Female
T0785,C0088,Furniture,Sofa,3,50000,150000,2025-06-06,Islamabad,Credit Card,48.0,Female
T0786,C0234,Grocery,Rice,3,2500,7500,2025-05-26,Lahore,JazzCash,28.0,Female
T0787,C0060,Clothing,Jeans,3,1000,3000,2025-05-02,Karachi,Debit Card,54.0,Male
T0788,C0288,Furniture,Sofa,6,1000,6000,2025-04-16,Faisalabad,Cash,60.0,Female
T0789,C0500,Grocery,Oil,6,5000,30000,2025-10-04,Lahore,JazzCash,37.0,Male
T0790,C0486,Electronics,Smart Watch,8,50000,400000,2025-03-16,Multan,Debit Card,27.0,Male
T0791,C0497,Sports,Yoga Mat,5,5000,25000,2025-05-29,Peshawar,EasyPaisa,27.0,Female
T0792,C0348,Grocery,Rice,8,500,4000,2025-03-13,Peshawar,Cash,37.0,Male
T0793,C0168,Furniture,Table,8,2500,20000,2025-02-17,Karachi,JazzCash,59.0,Male
T0794,C0043,Beauty,Skin Care,5,1000,5000,2025-01-12,Peshawar,Online Payment,61.0,Male
T0795,C0309,Beauty,Shampoo,4,5000,20000,2025-06-12,Peshawar,JazzCash,,Female
T0796,C0191,Furniture,Table,7,2500,17500,2025-07-17,Karachi,Debit Card,40.0,Female
T0797,C0380,Grocery,Coffee,2,1000,2000,2025-08-16,Multan,Online Payment,36.0,Male
T0798,C0307,Sports,Dumbbell,7,1000,7000,2025-10-28,Karachi,Credit Card,31.0,Female
T0799,C0046,Furniture,Sofa,2,10000,20000,2025-07-12,Karachi,Online Payment,58.0,Female
T0800,C0387,Furniture,Table,8,25000,200000,2025-10-18,Lahore,Credit Card,,Female
T0801,C0428,Grocery,Coffee,1,50000,50000,2025-06-04,Peshawar,Debit Card,49.0,Female
T0802,C0154,Clothing,Shirt,1,1000,1000,2025-05-15,Faisalabad,EasyPaisa,48.0,Male
T0803,C0465,Sports,Yoga Mat,7,1000,7000,2025-09-09,Faisalabad,EasyPaisa,33.0,Male
T0804,C0382,Electronics,Headphones,8,500,4000,2025-11-03,Islamabad,JazzCash,48.0,Female
T0805,C0376,Grocery,Coffee,2,2500,5000,2025-09-20,Peshawar,Cash,34.0,Male
T0806,C0450,Beauty,Perfume,3,2500,7500,2025-08-25,Faisalabad,Credit Card,40.0,Male
T0807,C0467,Electronics,Headphones,6,5000,30000,2025-11-22,Islamabad,Cash,36.0,Female
T0808,C0094,Beauty,Perfume,4,50000,200000,2025-11-18,Karachi,JazzCash,28.0,Female
T0809,C0353,Grocery,Snacks,5,25000,125000,2025-12-24,Islamabad,Cash,52.0,Female
T0810,C0191,Clothing,Shirt,3,10000,30000,2025-05-25,Multan,Online Payment,39.0,Male
T0811,C0426,Electronics,Mobile Phone,3,10000,30000,2025-04-24,Lahore,JazzCash,57.0,Male
